Accident_index,District,Accident_location,GPS_X,GPS_Y
2461,Dali,9,120.703437,24.095709
2462,Dali,,120.679911,24.10929
2463,Beitun,,120.698079,24.168528
2464,Beitun,1,120.695393,24.172837
2465,East,,120.693337,24.143667
2466,Shalu,,120.563987,24.251834
2467,Kamioka,,120.705963,24.274769
2468,Fengyuan,,120.719131,24.250355
2469,Central,,120.675787,24.144311
2470,Beitun,,120.691576,24.162764
2471,East,,120.694423,24.14277
2472,Taiping,,120.710055,24.122776
2473,Central,,120.680672,24.143249
2474,North,9,120.668178,24.156468
2475,Beitun,,120.727303,24.166697
2476,Xitun,,120.605225,24.163572
2477,Taiping,1,120.718566,24.113739
2478,West,,120.66067,24.15329
2479,North,,120.691408,24.159105
2480,Xitun,,120.649858,24.163194
2481,Dali,,120.703498,24.091858
2482,Nantun,,120.610911,24.138362
2483,Wuqi,1,120.548034,24.249743
2484,Shalu,9,120.573016,24.229871
2485,Dali,1,120.663973,24.087042
2486,Wufeng,,120.70019,24.075004
2487,North,,120.677272,24.149341
2488,Dali,9,120.706846,24.092192
2489,South,1,120.67777,24.129335
2490,North,,120.680976,24.163174
2491,Fengyuan,2,120.734447,24.259844
2492,North,,120.676949,24.159463
2493,Shalu,9,120.560458,24.23791
2494,Nantun,9,120.650617,24.15105
2495,Dajia,1,120.648582,24.376594
2496,Dadu,5,120.545967,24.151408
2497,Fengyuan,1,120.719133,24.248088
2498,Xitun,1,120.60449,24.173645
2499,Xitun,,120.603471,24.173153
2500,Shalu,8,120.554481,24.219251
2501,West,1,120.666927,24.153191
2502,Dajia,,120.623435,24.352175
2503,Houli,9,120.715768,24.313768
2504,Dajia,1,120.627748,24.346823
2505,Fengyuan,,120.711711,24.250717
2506,Wuqi,1,120.548818,24.237056
2507,Houli,1,120.716509,24.307572
2508,Beitun,,120.72153,24.182207
2509,Dali,1,120.696655,24.111222
2510,Taiping,9,120.713773,24.158721
2511,Shalu,,120.575695,24.225988
2512,Shalu,1,120.557662,24.232957
2513,Wufeng,9,120.675467,24.048723
2514,Longjing,2,120.513536,24.198511
2515,Shalu,,120.568728,24.229776
2516,Kamioka,2,120.66063,24.271533
2517,Xitun,,120.63882,24.172066
2518,Xitun,,120.659001,24.171068
2519,West,,120.67815,24.137648
2520,Beitun,,120.677933,24.184255
2521,Dali,,120.708692,24.094651
2522,Nantun,,120.584485,24.167752
2523,Wuri,,120.600276,24.10937
2524,Fengyuan,2,120.709904,24.250438
2525,Dali,,120.709692,24.086371
2526,Wuri,,120.631758,24.1052
2527,Tanzi,7,120.709393,24.233383
2528,Wuri,1,120.629495,24.095605
2529,West,,120.661958,24.160658
2530,Nantun,8,120.584107,24.167661
2531,East,,120.701504,24.14022
2532,Xitun,,120.6067,24.169135
2533,Beitun,7,120.696166,24.178866
2534,Houli,18,120.730174,24.287678
2535,Wufeng,8,120.693776,24.055381
2536,Fengyuan,2,120.722871,24.263966
2537,South,,120.655457,24.115199
2538,Nantun,,120.649863,24.141748
2539,Xitun,,120.607561,24.196027
2540,North,1,120.689007,24.153535
2541,Beitun,1,120.694195,24.171069
2542,Taiping,,120.71697,24.139983
2543,South,6,120.664689,24.124216
2544,Nantun,1,120.630042,24.122842
2545,Wuri,1,120.616843,24.102986
2546,Fengyuan,9,120.732197,24.247707
2547,Dali,1,120.708797,24.084523
2548,Wuri,9,120.612372,24.110507
2549,West,1,120.674412,24.135435
2550,West,2,120.659268,24.15594
2551,Xitun,,120.64574,24.170086
2552,Shalu,,120.562356,24.233312
2553,Shalu,,120.572312,24.259577
2554,Daya,2,120.665705,24.213921
2555,Beitun,,120.726878,24.158198
2556,Xitun,,120.62937,24.183622
2557,Beitun,,120.722219,24.187648
2558,Beitun,,120.721177,24.178378
2559,Beitun,8,120.670878,24.179048
2560,Beitun,,120.722389,24.189267
2561,East,9,120.709887,24.147725
2562,North,,120.691825,24.160146
2563,Xitun,9,120.615074,24.174703
2564,Xitun,9,120.614006,24.179447
2565,Dali,,120.691723,24.100535
2566,Beitun,,120.670768,24.173941
2567,Dajia,,120.617612,24.347913
2568,Beitun,,120.666528,24.180742
2569,North,,120.665625,24.159666
2570,South,1,120.683543,24.133198
2571,Beitun,,120.685705,24.171505
2572,Xitun,,120.664025,24.164427
2573,Taiping,9,120.716289,24.126756
2574,South,2,120.683424,24.133121
2575,Beitun,,120.68621,24.180036
2576,Xitun,1,120.62545,24.183458
2577,Taiping,1,120.710682,24.150275
2578,Wuri,,120.61886,24.115168
2579,Da'an,9,120.591803,24.378762
2580,Wuqi,1,120.560017,24.256425
2581,East,,120.704368,24.128424
2582,Wuqi,7,120.548618,24.241927
2583,East,8,120.705383,24.132504
2584,Beitun,,120.67837,24.184174
2585,Nantun,,120.646919,24.144906
2586,Dali,,120.70198,24.106755
2587,Beitun,9,120.691485,24.171231
2588,Xitun,,120.643028,24.166341
2589,Taiping,,120.709016,24.130138
2590,Xitun,,120.658233,24.170914
2591,Wuri,,120.62036,24.102093
2592,Beitun,1,120.701879,24.167529
2593,Taiping,9,120.703423,24.156593
2594,Beitun,,120.69329,24.163671
2595,Nantun,,120.633406,24.149745
2596,Kamioka,,120.686759,24.245852
2597,North,9,120.675665,24.159307
2598,Nantun,1,120.647791,24.148854
2599,Nantun,1,120.610591,24.131987
2600,Fengyuan,1,120.726384,24.242426
2601,Nantun,9,120.631595,24.146161
2602,West,9,120.655507,24.146619
2603,Dali,1,120.718381,24.096486
2604,Xitun,1,120.662471,24.163606
2605,North,1,120.670545,24.165155
2606,Beitun,9,120.699537,24.191753
2607,Beitun,9,120.666888,24.200786
2608,Fengyuan,9,120.735341,24.244926
2609,Dali,,120.700962,24.088988
2610,Houli,1,120.723692,24.294721
2611,Dali,1,120.67514,24.103085
2612,Taiping,1,120.709448,24.15915
2613,Beitun,,120.67837,24.184174
2614,Dali,,120.702544,24.088475
2615,Nantun,,120.613026,24.153975
2616,Nantun,,120.650638,24.151484
2617,Shalu,,120.573936,24.228896
2618,Qingshui,,120.56066,24.264793
2619,Tanzi,,120.710885,24.200802
2620,Daya,2,120.617515,24.220442
2621,Wufeng,1,120.710775,24.072819
2622,Xitun,,120.662451,24.166603
2623,West,2,120.659345,24.151091
2624,West,,120.655138,24.153572
2625,Dali,1,120.683861,24.115216
2626,Tanzi,9,120.712216,24.230301
2627,East,,120.694457,24.147985
2628,Houli,,120.72988,24.331952
2629,Dali,,120.689722,24.112982
2630,Xitun,,120.64621,24.17267
2631,West,,120.657387,24.152526
2632,East,,120.703437,24.140592
2633,Xitun,,120.643884,24.160549
2634,South,9,120.657044,24.118847
2635,East,1,120.699913,24.142778
2636,Dali,1,120.687394,24.095119
2637,Shalu,8,120.571644,24.234434
2638,West,,120.670112,24.136771
2639,West,,120.654236,24.146124
2640,Xitun,8,120.651609,24.166794
2641,Xitun,,120.621253,24.184845
2642,Dali,1,120.704015,24.108392
2643,Taiping,,120.718063,24.119055
2644,Beitun,,120.722111,24.163335
2645,East,1,120.692434,24.141887
2646,Taiping,,120.725264,24.157551
2647,Xitun,8,120.634063,24.160118
2648,Xitun,2,120.63882,24.172066
2649,Dali,19,120.688392,24.106465
2650,Wuqi,,120.530126,24.251308
2651,Dali,,120.679301,24.113452
2652,Xitun,1,120.625002,24.182084
2653,North,,120.685453,24.143207
2654,Taiping,1,120.727555,24.126652
2655,Taiping,,120.713372,24.139524
2656,Xitun,9,120.628725,24.17491
2657,Wuri,9,120.618674,24.106432
2658,Nantun,9,120.646789,24.146405
2659,Xitun,,120.642235,24.190963
2660,Wuri,,120.605847,24.118279
2661,West,,120.675422,24.133556
2662,Fengyuan,,120.759546,24.276811
2663,Beitun,8,120.722811,24.162293
2664,Nantun,1,120.63213,24.152149
2665,Shalu,,120.55981,24.221976
2666,Da'an,9,120.604415,24.347019
2667,Daya,1,120.648923,24.21804
2668,South,,120.657724,24.110802
2669,Da'an,1,120.586748,24.344465
2670,West,,120.673848,24.147039
2671,South,,120.669347,24.118942
2672,Beitun,,120.722036,24.18197
2673,Dali,7,120.69757,24.108366
2674,East,,120.698043,24.149127
2675,Wufeng,,120.697676,24.056947
2676,North,,120.692987,24.160329
2677,Xitun,1,120.653468,24.195275
2678,Xinshe,2,120.803426,24.22658
2679,Dajia,9,120.619315,24.343814
2680,Xitun,9,120.60223,24.159739
2681,Dadu,,120.575014,24.171914
2682,Beitun,,120.667343,24.178195
2683,Beitun,,120.667067,24.201356
2684,Wuri,8,120.650258,24.106926
2685,Nantun,,120.647639,24.134927
2686,Xitun,,120.628377,24.183973
2687,North,1,120.675156,24.16698
2688,Nantun,,120.614963,24.145593
2689,Daya,9,120.65667,24.224914
2690,Nantun,,120.620913,24.145169
2691,Nantun,,120.636317,24.151262
2692,Xitun,9,120.61641,24.189065
2693,Wuri,14,120.656939,24.057672
2694,Shalu,,120.580753,24.221998
2695,Dali,1,120.67707,24.094376
2696,Wuqi,1,120.544087,24.253342
2697,Xitun,,120.651394,24.163942
2698,Xitun,,120.656228,24.160099
2699,Central,1,120.679497,24.142426
2700,Daya,8,120.669679,24.216269
2701,Dali,,120.714676,24.094342
2702,Beitun,8,120.721589,24.183831
2703,South,9,120.650902,24.121164
2704,Qingshui,9,120.610715,24.306075
2705,North,2,120.668057,24.160418
2706,Nantun,,120.646807,24.149946
2707,Dadu,,120.545035,24.152201
2708,Beitun,,120.722049,24.181966
2709,Xitun,1,120.641018,24.167806
2710,West,,120.661699,24.141181
2711,Nantun,9,120.646712,24.138588
2712,Qingshui,,120.574135,24.275284
2713,Xitun,,120.62904,24.163157
2714,Taiping,2,120.710343,24.127357
2715,South,,120.670194,24.115884
2716,Daya,2,120.659797,24.207608
2717,Central,,120.679497,24.142426
2718,Wufeng,7,120.692994,24.0387
2719,North,1,120.677206,24.15221
2720,Wufeng,,120.663019,24.072322
2721,Wufeng,,120.667132,24.060497
2722,Waipu,9,120.652648,24.331628
2723,North,,120.683767,24.15524
2724,West,,120.672359,24.145523
2725,Nantun,1,120.648711,24.15078
2726,Nantun,8,120.612217,24.137605
2727,Central,1,120.680399,24.144104
2728,Daya,9,120.644106,24.206579
2729,West,1,120.664305,24.149021
2730,Xitun,,120.633859,24.17324
2731,Dali,,120.655289,24.088872
2732,Taiping,9,120.728598,24.150132
2733,Beitun,,120.684773,24.173565
2734,Wuri,1,120.614267,24.106684
2735,Shalu,1,120.567614,24.25491
2736,Beitun,,120.69994,24.182913
2737,Wufeng,,120.664979,24.065243
2738,Tanzi,1,120.684734,24.216181
2739,Dali,9,120.693741,24.100159
2740,Wuqi,,120.534914,24.253307
2741,West,,120.663182,24.156542
2742,Xitun,1,120.637664,24.163226
2743,Fengyuan,,120.712129,24.267127
2744,West,19,120.659368,24.146833
2745,Qingshui,1,120.565516,24.263763
2746,Fengyuan,,120.705819,24.251228
2747,Nantun,,120.623259,24.150197
2748,Wuqi,1,120.559104,24.258165
2749,Dadu,,120.543551,24.154945
2750,South,,120.670182,24.117818
2751,Beitun,2,120.697113,24.1696
2752,Xitun,,120.592052,24.174919
2753,Shalu,2,120.553195,24.217229
2754,Dali,9,120.695219,24.099749
2755,Taiping,,120.706675,24.159352
2756,Wuri,1,120.624607,24.104165
2757,South,8,120.670186,24.116347
2758,Xitun,,120.651334,24.162234
2759,Dali,,120.705833,24.087602
2760,Xitun,,120.651342,24.209909
2761,Fengyuan,,120.699045,24.246942
2762,Kamioka,,120.690779,24.256442
2763,Taiping,1,120.727618,24.150015
2764,North,,120.695223,24.159595
2765,Beitun,,120.69903,24.184174
2766,Dajia,,120.625053,24.4303
2767,South,9,120.668784,24.128461
2768,Nantun,1,120.612558,24.13844
2769,East,1,120.68512,24.129333
2770,North,,120.681745,24.158267
2771,Daya,2,120.649328,24.224785
2772,Xitun,,120.645002,24.172204
2773,Taiping,,120.73422,24.148092
2774,Shalu,1,120.549889,24.229199
2775,South,8,120.677728,24.119002
2776,East,,120.705379,24.137658
2777,Qingshui,7,120.602392,24.310869
2778,Nantun,,120.623033,24.140267
2779,East,,120.706291,24.14722
2780,East,,120.705389,24.144411
2781,Beitun,,120.704323,24.167168
2782,Beitun,,120.660405,24.192354
2783,Taiping,,120.731151,24.150186
2784,West,1,120.653512,24.155198
2785,Wuri,1,120.641592,24.103246
2786,Dajia,,120.619821,24.355149
2787,South,1,120.667829,24.125066
2788,Fengyuan,9,120.721572,24.251268
2789,Nantun,,120.640285,24.138431
2790,Taiping,2,120.718321,24.131553
2791,Beitun,1,120.681686,24.172526
2792,North,,120.702474,24.15777
2793,Qingshui,,120.550148,24.264811
2794,Xitun,,120.623605,24.185937
2795,Longjing,9,120.549693,24.208687
2796,Xitun,9,120.62873,24.20534
2797,Beitun,8,120.68629,24.189696
2798,Xitun,,120.643985,24.200709
2799,East,,120.706023,24.136084
2800,Xitun,,120.608563,24.169594
2801,North,4,120.691825,24.160146
2802,North,2,120.679016,24.161664
2803,Qingshui,,120.555749,24.279035
2804,Beitun,,120.721377,24.165631
2805,Dali,,120.703811,24.088233
2806,Nantun,,120.643683,24.135252
2807,Shalu,,120.567025,24.204546
2808,Xitun,,120.652421,24.169683
2809,Fengyuan,,120.706565,24.243589
2810,Shalu,21,120.577712,24.223732
2811,Xitun,,120.638905,24.158797
2812,Beitun,,120.69219,24.162352
2813,Xitun,,120.646454,24.164454
2814,Dali,1,120.68789,24.100536
2815,Kamioka,,120.695359,24.234529
2816,West,1,120.671247,24.145505
2817,South,,120.665366,24.115168
2818,Da'an,9,120.590927,24.340722
2819,Beitun,2,120.686449,24.19048
2820,Xitun,,120.649796,24.162755
2821,North,1,120.680086,24.162452
2822,Xitun,,120.616891,24.188607
2823,Xitun,,120.652321,24.171351
2824,Xitun,,120.648244,24.163732
2825,Tanzi,,120.702472,24.196897
2826,Beitun,,120.68604,24.176778
2827,Nantun,,120.646492,24.140496
2828,Dali,,120.68974,24.100968
2829,Dali,,120.692004,24.091404
2830,Shalu,,120.574311,24.227313
2831,Taiping,,120.731151,24.150186
2832,West,1,120.660892,24.150849
2833,Wuqi,2,120.562029,24.255719
2834,Xitun,,120.639095,24.159028
2835,Xitun,,120.656919,24.192456
2836,Waipu,14,120.637035,24.343018
2837,Fengyuan,,120.710535,24.250572
2838,Waipu,1,120.690708,24.322907
2839,Shalu,,120.571574,24.219019
2840,Xitun,,120.648191,24.173724
2841,Taiping,,120.741027,24.157488
2842,Dali,,120.711282,24.09125
2843,North,1,120.678453,24.161676
2844,North,,120.68726,24.15571
2845,East,1,120.706027,24.142738
2846,Xitun,1,120.643884,24.160549
2847,North,1,120.673636,24.153047
2848,Fengyuan,,120.743548,24.268119
2849,Tanzi,,120.721568,24.225669
2850,Nantun,7,120.645712,24.151061
2851,Beitun,,120.703045,24.178922
2852,Nantun,,120.615157,24.148464
2853,North,,120.680952,24.16161
2854,North,,120.688411,24.151722
2855,South,1,120.662537,24.127278
2856,Dali,,120.689047,24.077426
2857,Fengyuan,1,120.710535,24.250572
2858,North,,120.679129,24.172782
2859,Beitun,,120.727292,24.166618
2860,Xitun,9,120.660276,24.17218
2861,West,1,120.656257,24.140026
2862,Nantun,7,120.634718,24.144207
2863,Dali,9,120.715751,24.101391
2864,South,8,120.653108,24.113076
2865,Tanzi,,120.703747,24.211757
2866,Wuri,,120.618484,24.102788
2867,Xitun,,120.627693,24.201611
2868,Kamioka,,120.702431,24.260504
2869,Xitun,1,120.664099,24.172612
2870,South,1,120.659333,24.113179
2871,Beitun,,120.744384,24.187828
2872,Longjing,,120.558606,24.193591
2873,Dali,9,120.6729,24.089711
2874,Beitun,,120.719223,24.177574
2875,West,1,120.669801,24.150724
2876,Xitun,1,120.62904,24.163157
2877,Shalu,1,120.568754,24.22357
2878,Tanzi,2,120.686302,24.220666
2879,Nantun,1,120.610887,24.145395
2880,Shalu,,120.554993,24.230832
2881,Xitun,,120.624383,24.178531
2882,Qingshui,9,120.563819,24.270215
2883,Dali,,120.729718,24.091709
2884,Dali,1,120.677935,24.103767
2885,Daya,,120.649842,24.212773
2886,West,,120.663734,24.137214
2887,Taiping,,120.712548,24.157362
2888,Fengyuan,9,120.729431,24.26095
2889,Dali,7,120.684476,24.100858
2890,Nantun,,120.641452,24.138175
2891,Beitun,7,120.693555,24.168646
2892,West,1,120.669801,24.150724
2893,Taiping,,120.715865,24.13484
2894,Beitun,,120.703919,24.181299
2895,Nantun,,120.646973,24.142209
2896,Dali,1,120.688238,24.083165
2897,Nantun,9,120.613401,24.15026
2898,Qingshui,1,120.559584,24.265057
2899,Taiping,1,120.72621,24.150011
2900,Wuri,,120.610313,24.098639
2901,Wuri,9,120.602142,24.107134
2902,Longjing,9,120.510344,24.215009
2903,Longjing,9,120.573215,24.185372
2904,Daya,,120.653492,24.223506
2905,Nantun,2,120.637935,24.129995
2906,West,1,120.662572,24.163561
2907,East,7,120.698474,24.13159
2908,Xitun,,120.666601,24.171885
2909,Taiping,,120.721044,24.122099
2910,South,9,120.653832,24.122322
2911,Kamioka,,120.698621,24.235573
2912,Beitun,,120.721631,24.179384
2913,Dali,,120.704211,24.095152
2914,Wufeng,1,120.687674,24.065732
2915,East,1,120.684235,24.122342
2916,Xitun,8,120.63882,24.172066
2917,Taiping,,120.714586,24.133301
2918,Tanzi,2,120.688513,24.22537
2919,Dali,8,120.700468,24.120531
2920,Dali,1,120.687412,24.102232
2921,Dali,14,120.669748,24.107646
2922,Wuqi,,120.528349,24.253024
2923,West,,120.657245,24.136592
2924,Wufeng,1,120.697855,24.056937
2925,Qingshui,1,120.572901,24.262327
2926,Dongshi,,120.800412,24.303256
2927,Nantun,9,120.608991,24.138492
2928,Daya,9,120.671055,24.218989
2929,West,2,120.659021,24.157634
2930,Nantun,9,120.605487,24.144596
2931,East,,120.701285,24.137121
2932,Beitun,9,120.686222,24.201468
2933,Tanzi,8,120.709463,24.21056
2934,Xitun,9,120.612208,24.190613
2935,Fengyuan,,120.745928,24.261118
2936,West,,120.670501,24.144625
2937,South,8,120.651544,24.120762
2938,Wuri,,120.618053,24.102583
2939,Xitun,,120.613216,24.171574
2940,Xitun,8,120.634762,24.180713
2941,Tanzi,,120.70941,24.233578
2942,Shalu,8,120.565909,24.238734
2943,Tanzi,,120.726551,24.203667
2944,Waipu,,120.641347,24.340335
2945,Tanzi,7,120.705358,24.216494
2946,Wuri,1,120.616843,24.102986
2947,Nantun,,120.65037,24.134304
2948,Beitun,1,120.703919,24.181299
2949,Tanzi,,120.705177,24.2114
2950,Beitun,9,120.687953,24.171895
2951,Xitun,2,120.648685,24.174516
2952,Wuri,,120.622299,24.108388
2953,Xitun,,120.613659,24.173799
2954,North,1,120.669463,24.170018
2955,Wuqi,,120.534128,24.246545
2956,North,,120.685315,24.16077
2957,West,,120.656734,24.14682
2958,Xitun,,120.598532,24.180442
2959,South,,120.666625,24.117423
2960,Longjing,,120.576614,24.183855
2961,Xitun,,120.642576,24.175115
2962,North,1,120.673124,24.145288
2963,Beitun,,120.722372,24.188596
2964,Dali,9,120.708825,24.084163
2965,Nantun,,120.646811,24.138895
2966,Xitun,9,120.588831,24.173583
2967,Dali,,120.686117,24.108616
2968,Wuri,,120.616521,24.107356
2969,South,,120.670202,24.116693
2970,East,,120.686305,24.137928
2971,Dajia,1,120.624182,24.350401
2972,Xitun,,120.631326,24.170622
2973,Longjing,,120.582723,24.187446
2974,North,19,120.68742,24.155657
2975,Nantun,,120.594666,24.157056
2976,Beitun,,120.683422,24.172228
2977,Xitun,,120.649512,24.160989
2978,Wufeng,9,120.693639,24.036827
2979,Kamioka,,120.648222,24.258618
2980,Xitun,1,120.643744,24.165314
2981,Shalu,,120.572113,24.232797
2982,Kamioka,1,120.696315,24.248404
2983,North,1,120.675499,24.150926
2984,Nantun,,120.632649,24.145599
2985,Xitun,,120.647905,24.175369
2986,Taiping,,120.712366,24.158939
2987,Dajia,,120.626832,24.347288
2988,Xitun,7,120.612505,24.192247
2989,West,9,120.65561,24.147747
2990,Xitun,,120.664398,24.172358
2991,Xitun,,120.620195,24.187171
2992,Dali,9,120.664458,24.092641
2993,Beitun,9,120.722405,24.1897
2994,Beitun,,120.67997,24.176484
2995,Taiping,,120.719338,24.148836
2996,North,4,120.67675,24.1558
2997,Taiping,1,120.702113,24.148073
2998,Shalu,,120.56183,24.208285
2999,Dali,,120.7148,24.09297
3000,Dajia,1,120.621372,24.350346
3001,Nantun,8,120.654487,24.139438
3002,Tanzi,,120.700438,24.213686
3003,Daya,7,120.66543,24.217144
3004,Xitun,,120.635007,24.172039
3005,Daya,2,120.624525,24.235313
3006,Beitun,,120.68847,24.201012
3007,Dali,1,120.68387,24.114376
3008,Taiping,,120.72549,24.145861
3009,Xitun,1,120.664025,24.164427
3010,Xitun,8,120.610511,24.184828
3011,Beitun,,120.6955,24.16865
3012,West,2,120.660036,24.157831
3013,Wufeng,,120.708329,24.085374
3014,Nantun,,120.623157,24.149663
3015,Dajia,1,120.627614,24.351157
3016,Wuri,9,120.615796,24.106686
3017,Xitun,1,120.657182,24.159436
3018,South,,120.650118,24.120638
3019,Xitun,1,120.637962,24.17272
3020,Xitun,,120.641076,24.167898
3021,Beitun,,120.688727,24.200934
3022,Nantun,1,120.625929,24.145026
3023,Taiping,,120.718589,24.160795
3024,Shalu,,120.575738,24.227118
3025,Dali,,120.693146,24.078973
