Accident_index,Road_category,Speed_limit,Road_type,Pavement,Road_defect,Signal_type,GPS_X,GPS_Y
2509,6,25,4,1,4,1,120.696655,24.111222
2510,6,50,13,1,4,4,120.713773,24.158721
2511,6,50,,,,,120.575695,24.225988
2512,6,50,5,1,4,3,120.557662,24.232957
2513,6,50,13,1,4,4,120.675467,24.048723
2514,6,70,3,1,4,4,120.513536,24.198511
2515,6,50,,,,,120.568728,24.229776
2516,6,50,3,1,4,1,120.66063,24.271533
2517,6,50,,,,,120.63882,24.172066
2518,6,50,,,,,120.659001,24.171068
2519,6,50,,,,,120.67815,24.137648
2520,6,50,,,,,120.677933,24.184255
2521,6,50,,,,,120.708692,24.094651
2522,6,50,,,,,120.584485,24.167752
2523,6,40,,,,,120.600276,24.10937
2524,6,50,4,1,4,2,120.709904,24.250438
2525,6,50,,,,,120.709692,24.086371
2526,6,60,,,,,120.631758,24.1052
2527,6,60,13,1,4,4,120.709393,24.233383
2528,6,50,3,1,4,1,120.629495,24.095605
2529,6,50,,,,,120.661958,24.160658
2530,6,40,13,1,4,4,120.584107,24.167661
2531,6,50,,,,,120.701504,24.14022
2532,6,50,,,,,120.6067,24.169135
2533,6,50,13,1,4,4,120.696166,24.178866
2534,6,50,11,1,4,4,120.730174,24.287678
2535,6,60,13,1,4,4,120.693776,24.055381
2536,6,50,4,1,4,2,120.722871,24.263966
2537,6,50,,,,,120.655457,24.115199
2538,6,50,,,,,120.649863,24.141748
2539,6,50,,,,,120.607561,24.196027
2540,6,50,3,1,4,2,120.689007,24.153535
2541,6,40,4,1,4,2,120.694195,24.171069
2542,6,40,,,,,120.71697,24.139983
2543,6,50,3,1,4,3,120.664689,24.124216
2544,6,50,4,1,4,1,120.630042,24.122842
2545,6,30,3,1,4,4,120.616843,24.102986
2546,6,30,11,1,4,4,120.732197,24.247707
2547,6,50,3,1,4,4,120.708797,24.084523
2548,6,50,13,1,4,4,120.612372,24.110507
2549,6,50,3,1,4,4,120.674412,24.135435
2550,6,50,13,1,4,1,120.659268,24.15594
2551,6,50,,,,,120.64574,24.170086
2552,6,50,,,,,120.562356,24.233312
2553,6,50,,,,,120.572312,24.259577
2554,6,30,3,1,4,4,120.665705,24.213921
2555,6,30,,,,,120.726878,24.158198
2556,6,50,,,,,120.62937,24.183622
2557,6,80,,,,,120.722219,24.187648
2558,6,80,,,,,120.721177,24.178378
2559,6,50,13,1,4,4,120.670878,24.179048
2560,6,80,,,,,120.722389,24.189267
2561,6,50,13,1,4,4,120.709887,24.147725
2562,6,50,,,,,120.691825,24.160146
2563,6,50,13,1,4,4,120.615074,24.174703
2564,6,30,13,1,4,4,120.614006,24.179447
2565,6,60,,,,,120.691723,24.100535
2566,6,50,,,,,120.670768,24.173941
2567,6,50,,,,,120.617612,24.347913
2568,6,40,,,,,120.666528,24.180742
2569,6,40,,,,,120.665625,24.159666
2570,6,50,4,1,4,1,120.683543,24.133198
2571,6,50,,,,,120.685705,24.171505
2572,6,50,,,,,120.664025,24.164427
2573,6,50,13,1,4,4,120.716289,24.126756
2574,6,50,4,1,4,2,120.683424,24.133121
2575,6,50,,,,,120.68621,24.180036
2576,6,50,4,1,4,2,120.62545,24.183458
2577,6,50,3,1,4,1,120.710682,24.150275
2578,6,60,,,,,120.61886,24.115168
2579,6,50,13,1,4,4,120.591803,24.378762
2580,6,50,4,1,4,3,120.560017,24.256425
2581,6,30,,,,,120.704368,24.128424
2582,6,50,13,1,4,4,120.548618,24.241927
2583,6,40,13,1,4,4,120.705383,24.132504
2584,6,50,,,,,120.67837,24.184174
2585,6,40,,,,,120.646919,24.144906
2586,6,50,,,,,120.70198,24.106755
2587,6,50,13,1,4,4,120.691485,24.171231
2588,6,50,,,,,120.643028,24.166341
2589,6,40,,,,,120.709016,24.130138
2590,6,50,,,,,120.658233,24.170914
2591,6,50,,,,,120.62036,24.102093
2592,6,50,4,1,4,4,120.701879,24.167529
2593,6,50,13,1,4,4,120.703423,24.156593
2594,6,50,,,,,120.69329,24.163671
2595,6,50,,,,,120.633406,24.149745
2596,6,50,,,,,120.686759,24.245852
2597,6,50,13,1,4,2,120.675665,24.159307
2598,6,30,4,1,4,1,120.647791,24.148854
2599,6,50,4,1,4,1,120.610591,24.131987
2600,6,50,3,1,4,1,120.726384,24.242426
2601,6,50,13,1,4,4,120.631595,24.146161
2602,6,50,13,1,4,4,120.655507,24.146619
2603,6,50,3,1,4,4,120.718381,24.096486
2604,6,50,4,1,4,1,120.662471,24.163606
2605,6,50,4,1,4,1,120.670545,24.165155
2606,6,30,11,1,4,4,120.699537,24.191753
2607,6,50,13,1,4,4,120.666888,24.200786
2608,6,30,11,1,4,4,120.735341,24.244926
2609,6,50,,,,,120.700962,24.088988
2610,6,60,4,1,4,1,120.723692,24.294721
2611,6,50,4,1,4,1,120.67514,24.103085
2612,6,50,3,1,4,1,120.709448,24.15915
2613,6,50,,,,,120.67837,24.184174
2614,6,50,,,,,120.702544,24.088475
2615,6,50,,,,,120.613026,24.153975
2616,6,30,,,,,120.650638,24.151484
2617,6,50,,,,,120.573936,24.228896
2618,6,40,,,,,120.56066,24.264793
2619,6,0,,,,,120.710885,24.200802
2620,6,50,3,1,4,4,120.617515,24.220442
2621,6,50,3,1,4,4,120.710775,24.072819
2622,6,30,,,,,120.662451,24.166603
2623,6,50,4,1,4,4,120.659345,24.151091
2624,6,50,,,,,120.655138,24.153572
2625,6,50,4,1,4,1,120.683861,24.115216
2626,6,50,13,1,4,4,120.712216,24.230301
2627,6,50,,,,,120.694457,24.147985
2628,6,60,,,,,120.72988,24.331952
2629,6,50,,,,,120.689722,24.112982
2630,6,50,,,,,120.64621,24.17267
2631,6,50,,,,,120.657387,24.152526
2632,6,50,,,,,120.703437,24.140592
2633,6,50,,,,,120.643884,24.160549
2634,6,50,13,1,4,1,120.657044,24.118847
2635,6,50,4,1,4,1,120.699913,24.142778
2636,6,50,3,1,4,4,120.687394,24.095119
2637,6,40,13,1,4,4,120.571644,24.234434
2638,6,50,,,,,120.670112,24.136771
2639,6,50,,,,,120.654236,24.146124
2640,6,40,13,1,4,4,120.651609,24.166794
2641,6,50,,,,,120.621253,24.184845
2642,6,50,4,1,4,3,120.704015,24.108392
2643,6,30,,,,,120.718063,24.119055
2644,6,40,,,,,120.722111,24.163335
2645,6,50,3,1,4,4,120.692434,24.141887
2646,6,50,,,,,120.725264,24.157551
2647,6,50,13,1,4,4,120.634063,24.160118
2648,6,50,4,1,4,2,120.63882,24.172066
2649,6,50,4,1,4,1,120.688392,24.106465
2650,6,30,,,,,120.530126,24.251308
2651,6,50,,,,,120.679301,24.113452
2652,6,50,4,1,4,2,120.625002,24.182084
2653,6,50,,,,,120.685453,24.143207
2654,6,50,4,1,4,3,120.727555,24.126652
2655,6,50,,,,,120.713372,24.139524
2656,6,35,13,1,4,4,120.628725,24.17491
2657,6,50,13,1,4,4,120.618674,24.106432
2658,6,50,13,1,4,1,120.646789,24.146405
2659,6,30,,,,,120.642235,24.190963
2660,6,30,,,,,120.605847,24.118279
2661,6,50,,,,,120.675422,24.133556
2662,6,50,,,,,120.759546,24.276811
2663,6,40,13,1,4,1,120.722811,24.162293
2664,6,40,4,1,4,4,120.63213,24.152149
2665,6,30,,,,,120.55981,24.221976
2666,6,50,11,1,4,4,120.604415,24.347019
2667,6,50,3,1,4,1,120.648923,24.21804
2668,6,50,,,,,120.657724,24.110802
2669,6,30,4,1,4,4,120.586748,24.344465
2670,6,50,,,,,120.673848,24.147039
2671,6,50,,,,,120.669347,24.118942
2672,6,50,,,,,120.722036,24.18197
2673,6,50,13,1,4,4,120.69757,24.108366
2674,6,50,,,,,120.698043,24.149127
2675,6,50,,,,,120.697676,24.056947
2676,6,50,,,,,120.692987,24.160329
2677,6,50,4,1,4,1,120.653468,24.195275
2678,6,50,4,1,4,1,120.803426,24.22658
2679,6,40,3,1,4,4,120.619315,24.343814
2680,6,50,13,1,4,4,120.60223,24.159739
2681,6,50,,,,,120.575014,24.171914
2682,6,50,,,,,120.667343,24.178195
2683,6,30,,,,,120.667067,24.201356
2684,6,50,13,1,4,1,120.650258,24.106926
2685,6,50,,,,,120.647639,24.134927
2686,6,50,,,,,120.628377,24.183973
2687,6,50,4,1,4,1,120.675156,24.16698
2688,6,50,,,,,120.614963,24.145593
2689,6,50,13,1,4,4,120.65667,24.224914
2690,6,50,,,,,120.620913,24.145169
2691,6,50,,,,,120.636317,24.151262
2692,6,50,13,1,4,4,120.61641,24.189065
2693,6,50,13,1,4,4,120.656939,24.057672
2694,6,40,,,,,120.580753,24.221998
2695,6,30,4,1,4,3,120.67707,24.094376
2696,6,30,4,1,4,4,120.544087,24.253342
2697,6,50,,,,,120.651394,24.163942
2698,6,50,,,,,120.656228,24.160099
2699,6,50,4,1,4,1,120.679497,24.142426
2700,6,50,13,1,4,4,120.669679,24.216269
2701,6,50,,,,,120.714676,24.094342
2702,6,40,13,1,4,1,120.721589,24.183831
2703,6,50,13,1,4,4,120.650902,24.121164
2704,6,30,11,1,4,4,120.610715,24.306075
2705,6,50,4,1,4,1,120.668057,24.160418
2706,6,50,,,,,120.646807,24.149946
2707,6,50,,,,,120.545035,24.152201
2708,6,50,,,,,120.722049,24.181966
2709,6,50,4,1,4,2,120.641018,24.167806
2710,6,50,,,,,120.661699,24.141181
2711,6,50,13,1,4,4,120.646712,24.138588
2712,6,50,,,,,120.574135,24.275284
2713,6,50,,,,,120.62904,24.163157
2714,6,50,3,1,4,4,120.710343,24.127357
2715,6,50,,,,,120.670194,24.115884
2716,6,30,3,1,4,4,120.659797,24.207608
2717,6,50,,,,,120.679497,24.142426
2718,6,60,13,1,4,4,120.692994,24.0387
2719,6,50,3,1,4,4,120.677206,24.15221
2720,6,40,,,,,120.663019,24.072322
2721,6,40,,,,,120.667132,24.060497
2722,6,50,13,1,4,4,120.652648,24.331628
2723,6,50,,,,,120.683767,24.15524
2724,6,50,,,,,120.672359,24.145523
2725,6,50,4,1,4,2,120.648711,24.15078
2726,6,50,13,1,4,4,120.612217,24.137605
2727,6,50,5,1,4,4,120.680399,24.144104
2728,6,50,13,1,4,4,120.644106,24.206579
2729,6,50,4,1,4,4,120.664305,24.149021
2730,6,50,,,,,120.633859,24.17324
2731,6,50,,,,,120.655289,24.088872
2732,6,30,3,1,4,4,120.728598,24.150132
2733,6,50,,,,,120.684773,24.173565
2734,6,50,4,1,4,1,120.614267,24.106684
2735,6,50,4,1,4,4,120.567614,24.25491
2736,6,50,,,,,120.69994,24.182913
2737,6,50,,,,,120.664979,24.065243
2738,6,50,5,1,4,1,120.684734,24.216181
2739,6,50,13,1,4,4,120.693741,24.100159
2740,6,50,,,,,120.534914,24.253307
2741,6,50,,,,,120.663182,24.156542
2742,6,40,4,5,4,1,120.637664,24.163226
2743,6,50,,,,,120.712129,24.267127
2744,6,50,4,1,4,4,120.659368,24.146833
2745,6,30,3,1,4,4,120.565516,24.263763
2746,6,50,,,,,120.705819,24.251228
2747,6,40,,,,,120.623259,24.150197
2748,6,50,4,1,4,1,120.559104,24.258165
2749,6,50,,,,,120.543551,24.154945
2750,6,50,,,,,120.670182,24.117818
2751,6,50,3,1,4,2,120.697113,24.1696
2752,6,50,,,,,120.592052,24.174919
2753,6,50,5,1,4,1,120.553195,24.217229
2754,6,50,13,1,4,4,120.695219,24.099749
2755,6,50,,,,,120.706675,24.159352
2756,6,60,4,1,4,2,120.624607,24.104165
2757,6,50,13,1,4,4,120.670186,24.116347
2758,6,40,,,,,120.651334,24.162234
2759,6,50,,,,,120.705833,24.087602
2760,6,50,,,,,120.651342,24.209909
2761,6,50,,,,,120.699045,24.246942
2762,6,30,,,,,120.690779,24.256442
2763,6,30,4,1,4,3,120.727618,24.150015
2764,6,50,,,,,120.695223,24.159595
2765,6,50,,,,,120.69903,24.184174
2766,6,30,,,,,120.625053,24.4303
2767,6,50,13,1,4,4,120.668784,24.128461
2768,6,50,4,1,4,1,120.612558,24.13844
2769,6,50,4,1,4,2,120.68512,24.129333
2770,6,50,,,,,120.681745,24.158267
2771,6,50,3,1,,4,120.649328,24.224785
2772,6,50,,,,,120.645002,24.172204
2773,6,40,,,,,120.73422,24.148092
2774,6,50,3,1,4,3,120.549889,24.229199
2775,6,50,13,1,4,4,120.677728,24.119002
2776,6,50,,,,,120.705379,24.137658
2777,6,60,13,1,4,4,120.602392,24.310869
2778,6,50,,,,,120.623033,24.140267
2779,6,50,,,,,120.706291,24.14722
2780,6,50,,,,,120.705389,24.144411
2781,6,30,,,,,120.704323,24.167168
2782,6,50,,,,,120.660405,24.192354
2783,6,50,,,,,120.731151,24.150186
2784,6,50,3,1,4,4,120.653512,24.155198
2785,6,30,3,1,4,4,120.641592,24.103246
2786,6,30,,,,,120.619821,24.355149
2787,6,50,4,1,4,1,120.667829,24.125066
2788,6,30,13,1,4,4,120.721572,24.251268
2789,6,50,,,,,120.640285,24.138431
2790,6,40,4,1,4,3,120.718321,24.131553
2791,6,50,4,1,4,2,120.681686,24.172526
2792,6,50,,,,,120.702474,24.15777
2793,6,50,,,,,120.550148,24.264811
2794,6,50,,,,,120.623605,24.185937
2795,6,30,13,1,4,4,120.549693,24.208687
2796,6,50,13,1,4,4,120.62873,24.20534
2797,6,40,13,1,4,4,120.68629,24.189696
2798,6,50,,,,,120.643985,24.200709
2799,6,50,,,,,120.706023,24.136084
2800,6,50,,,,,120.608563,24.169594
2801,6,50,4,1,4,1,120.691825,24.160146
2802,6,50,4,1,4,1,120.679016,24.161664
2803,6,50,,,,,120.555749,24.279035
2804,6,40,,,,,120.721377,24.165631
2805,6,50,,,,,120.703811,24.088233
2806,6,50,,,,,120.643683,24.135252
2807,6,50,,,,,120.567025,24.204546
2808,6,30,,,,,120.652421,24.169683
2809,6,50,,,,,120.706565,24.243589
2810,6,0,13,4,4,4,120.577712,24.223732
2811,6,60,,,,,120.638905,24.158797
2812,6,50,,,,,120.69219,24.162352
2813,6,40,,,,,120.646454,24.164454
2814,6,50,4,1,4,1,120.68789,24.100536
2815,6,30,,,,,120.695359,24.234529
2816,6,50,4,1,4,2,120.671247,24.145505
2817,6,50,,,,,120.665366,24.115168
2818,6,50,13,1,4,4,120.590927,24.340722
2819,6,40,4,1,4,2,120.686449,24.19048
2820,6,50,,,,,120.649796,24.162755
2821,6,50,4,1,4,4,120.680086,24.162452
2822,6,50,,,,,120.616891,24.188607
2823,6,30,,,,,120.652321,24.171351
2824,6,60,,,,,120.648244,24.163732
2825,6,60,,,,,120.702472,24.196897
2826,6,50,,,,,120.68604,24.176778
2827,6,50,,,,,120.646492,24.140496
2828,6,50,,,,,120.68974,24.100968
2829,6,50,,,,,120.692004,24.091404
2830,6,50,,,,,120.574311,24.227313
2831,6,50,,,,,120.731151,24.150186
2832,6,50,4,1,4,4,120.660892,24.150849
2833,6,30,5,1,4,2,120.562029,24.255719
2834,6,40,,,,,120.639095,24.159028
2835,6,50,,,,,120.656919,24.192456
2836,6,50,13,1,4,4,120.637035,24.343018
2837,6,50,,,,,120.710535,24.250572
2838,6,30,3,1,4,4,120.690708,24.322907
2839,6,50,,,,,120.571574,24.219019
2840,6,50,,,,,120.648191,24.173724
2841,6,50,,,,,120.741027,24.157488
2842,6,50,,,,,120.711282,24.09125
2843,6,50,4,1,4,1,120.678453,24.161676
2844,6,50,,,,,120.68726,24.15571
2845,6,50,4,1,4,1,120.706027,24.142738
2846,6,50,4,1,4,1,120.643884,24.160549
2847,6,50,4,1,4,3,120.673636,24.153047
2848,6,30,,,,,120.743548,24.268119
2849,6,40,,,,,120.721568,24.225669
2850,6,50,13,1,4,4,120.645712,24.151061
2851,6,50,,,,,120.703045,24.178922
2852,6,50,,,,,120.615157,24.148464
2853,6,50,,,,,120.680952,24.16161
2854,6,50,,,,,120.688411,24.151722
2855,6,50,4,1,4,2,120.662537,24.127278
2856,6,60,,,,,120.689047,24.077426
2857,6,50,4,1,4,2,120.710535,24.250572
2858,6,50,,,,,120.679129,24.172782
2859,6,50,,,,,120.727292,24.166618
2860,6,50,13,1,4,4,120.660276,24.17218
2861,6,50,3,1,4,4,120.656257,24.140026
2862,6,50,13,1,4,4,120.634718,24.144207
2863,6,50,13,1,4,4,120.715751,24.101391
2864,6,40,13,1,4,4,120.653108,24.113076
2865,6,50,,,,,120.703747,24.211757
2866,6,50,,,,,120.618484,24.102788
2867,6,50,,,,,120.627693,24.201611
2868,6,30,,,,,120.702431,24.260504
2869,6,50,4,1,4,1,120.664099,24.172612
2870,6,40,4,1,4,1,120.659333,24.113179
2871,6,30,,,,,120.744384,24.187828
2872,6,30,,,,,120.558606,24.193591
2873,6,50,13,1,4,4,120.6729,24.089711
2874,6,50,,,,,120.719223,24.177574
2875,6,40,5,1,4,1,120.669801,24.150724
2876,6,50,3,1,4,1,120.62904,24.163157
2877,6,50,4,1,4,1,120.568754,24.22357
2878,6,30,3,1,4,4,120.686302,24.220666
2879,6,50,4,1,4,2,120.610887,24.145395
2880,6,30,,,,,120.554993,24.230832
2881,6,50,,,,,120.624383,24.178531
2882,6,50,13,1,4,4,120.563819,24.270215
2883,6,50,,,,,120.729718,24.091709
2884,6,60,4,1,4,1,120.677935,24.103767
2885,6,50,,,,,120.649842,24.212773
2886,6,50,,,,,120.663734,24.137214
2887,6,50,,,,,120.712548,24.157362
2888,6,30,3,1,4,4,120.729431,24.26095
2889,6,50,13,1,4,4,120.684476,24.100858
2890,6,50,,,,,120.641452,24.138175
2891,6,50,13,1,4,4,120.693555,24.168646
2892,6,50,5,1,4,1,120.669801,24.150724
2893,6,50,,,,,120.715865,24.13484
2894,6,50,,,,,120.703919,24.181299
2895,6,50,,,,,120.646973,24.142209
2896,6,50,4,1,4,1,120.688238,24.083165
2897,6,30,13,1,4,4,120.613401,24.15026
2898,6,50,4,1,4,1,120.559584,24.265057
2899,6,50,3,1,4,4,120.72621,24.150011
2900,6,80,,,,,120.610313,24.098639
2901,6,50,13,1,4,1,120.602142,24.107134
2902,6,30,13,1,4,4,120.510344,24.215009
2903,6,50,13,1,4,4,120.573215,24.185372
2904,6,50,,,,,120.653492,24.223506
2905,6,50,3,1,4,3,120.637935,24.129995
2906,6,50,4,1,4,1,120.662572,24.163561
2907,6,50,13,1,4,4,120.698474,24.13159
2908,6,40,,,,,120.666601,24.171885
2909,6,50,,,,,120.721044,24.122099
2910,6,50,4,1,4,2,120.653832,24.122322
2911,6,60,,,,,120.698621,24.235573
2912,6,50,,,,,120.721631,24.179384
2913,6,50,,,,,120.704211,24.095152
2914,6,50,3,1,4,4,120.687674,24.065732
2915,6,1,4,1,4,2,120.684235,24.122342
2916,6,40,13,1,4,4,120.63882,24.172066
2917,6,50,,,,,120.714586,24.133301
2918,6,50,4,1,4,3,120.688513,24.22537
2919,6,40,13,1,4,4,120.700468,24.120531
2920,6,60,4,1,4,1,120.687412,24.102232
2921,6,50,11,1,4,4,120.669748,24.107646
2922,6,70,,,,,120.528349,24.253024
2923,6,50,,,,,120.657245,24.136592
2924,6,50,3,1,4,1,120.697855,24.056937
2925,6,50,3,1,4,1,120.572901,24.262327
2926,6,60,,,,,120.800412,24.303256
2927,6,50,13,1,4,4,120.608991,24.138492
2928,6,30,13,1,4,4,120.671055,24.218989
2929,6,50,4,1,4,4,120.659021,24.157634
2930,6,50,13,1,4,4,120.605487,24.144596
2931,6,50,,,,,120.701285,24.137121
2932,6,50,13,1,4,4,120.686222,24.201468
2933,6,50,13,1,4,4,120.709463,24.21056
2934,6,50,13,1,4,4,120.612208,24.190613
2935,6,50,,,,,120.745928,24.261118
2936,6,50,,,,,120.670501,24.144625
2937,6,50,13,1,4,4,120.651544,24.120762
2938,6,50,,,,,120.618053,24.102583
2939,6,50,,,,,120.613216,24.171574
2940,6,40,13,1,4,4,120.634762,24.180713
2941,6,60,,,,,120.70941,24.233578
2942,6,40,13,1,4,4,120.565909,24.238734
2943,6,30,,,,,120.726551,24.203667
2944,6,50,,,,,120.641347,24.340335
2945,6,60,13,1,4,4,120.705358,24.216494
2946,6,30,3,1,4,4,120.616843,24.102986
2947,6,50,,,,,120.65037,24.134304
2948,6,50,4,1,4,4,120.703919,24.181299
2949,6,50,,,,,120.705177,24.2114
2950,6,50,13,1,4,4,120.687953,24.171895
2951,6,40,4,1,4,4,120.648685,24.174516
2952,6,50,,,,,120.622299,24.108388
2953,6,50,,,,,120.613659,24.173799
2954,6,50,3,1,4,4,120.669463,24.170018
2955,6,50,,,,,120.534128,24.246545
2956,6,30,,,,,120.685315,24.16077
2957,6,30,,,,,120.656734,24.14682
2958,6,60,,,,,120.598532,24.180442
2959,6,50,,,,,120.666625,24.117423
2960,6,40,,,,,120.576614,24.183855
2961,6,30,,,,,120.642576,24.175115
2962,6,50,4,1,4,3,120.673124,24.145288
2963,6,50,,,,,120.722372,24.188596
2964,6,50,3,1,4,3,120.708825,24.084163
2965,6,50,,,,,120.646811,24.138895
2966,6,50,13,1,4,4,120.588831,24.173583
2967,6,50,,,,,120.686117,24.108616
2968,6,70,,,,,120.616521,24.107356
2969,6,50,,,,,120.670202,24.116693
2970,6,50,,,,,120.686305,24.137928
2971,6,50,4,1,4,1,120.624182,24.350401
2972,6,50,,,,,120.631326,24.170622
2973,6,50,,,,,120.582723,24.187446
2974,6,50,4,1,4,2,120.68742,24.155657
2975,6,60,,,,,120.594666,24.157056
2976,6,50,,,,,120.683422,24.172228
2977,6,,,,,,120.649512,24.160989
2978,6,60,13,1,4,4,120.693639,24.036827
2979,6,30,,,,,120.648222,24.258618
2980,6,40,4,1,4,1,120.643744,24.165314
2981,6,60,,,,,120.572113,24.232797
2982,6,50,4,1,4,1,120.696315,24.248404
2983,6,50,5,1,4,1,120.675499,24.150926
2984,6,50,,,,,120.632649,24.145599
2985,6,30,,,,,120.647905,24.175369
2986,6,50,,,,,120.712366,24.158939
2987,6,40,,,,,120.626832,24.347288
2988,6,50,13,1,4,4,120.612505,24.192247
2989,6,50,13,1,4,4,120.65561,24.147747
2990,6,50,,,,,120.664398,24.172358
2991,6,50,,,,,120.620195,24.187171
2992,6,70,13,1,4,4,120.664458,24.092641
2993,6,80,13,1,4,4,120.722405,24.1897
2994,6,50,,,,,120.67997,24.176484
2995,6,50,,,,,120.719338,24.148836
2996,6,50,4,1,4,1,120.67675,24.1558
2997,6,50,3,1,4,1,120.702113,24.148073
2998,6,60,,,,,120.56183,24.208285
2999,6,50,,,,,120.7148,24.09297
3000,6,50,4,1,4,1,120.621372,24.350346
3001,6,40,13,1,4,4,120.654487,24.139438
3002,6,50,,,,,120.700438,24.213686
3003,6,50,13,1,4,1,120.66543,24.217144
3004,6,50,,,,,120.635007,24.172039
3005,6,50,3,1,4,3,120.624525,24.235313
3006,6,80,,,,,120.68847,24.201012
3007,6,50,3,1,4,3,120.68387,24.114376
3008,6,50,,,,,120.72549,24.145861
3009,6,50,4,1,4,1,120.664025,24.164427
3010,6,40,13,1,4,4,120.610511,24.184828
3011,6,30,,,,,120.6955,24.16865
3012,6,50,4,1,4,1,120.660036,24.157831
3013,6,30,,,,,120.708329,24.085374
3014,6,50,,,,,120.623157,24.149663
3015,6,50,4,1,4,1,120.627614,24.351157
3016,6,80,13,1,4,4,120.615796,24.106686
3017,6,50,3,1,4,4,120.657182,24.159436
3018,6,50,,,,,120.650118,24.120638
3019,6,50,4,1,4,1,120.637962,24.17272
3020,6,50,,,,,120.641076,24.167898
3021,6,50,,,,,120.688727,24.200934
3022,6,50,4,1,4,1,120.625929,24.145026
3023,6,80,,,,,120.718589,24.160795
3024,6,40,,,,,120.575738,24.227118
3025,6,30,,,,,120.693146,24.078973
3026,6,50,,,,,120.56891,24.202645
3027,6,50,4,1,4,4,120.655077,24.113548
3028,6,80,,,,,120.623033,24.140267
3029,6,50,4,1,4,2,120.642648,24.151143
3030,6,50,,,,,120.68343,24.172205
3031,6,30,5,1,4,4,120.619239,24.177099
3032,6,50,,,,,120.675992,24.201396
3033,6,50,13,1,4,4,120.718974,24.131386
3034,6,50,13,1,4,4,120.577412,24.11911
3035,6,50,,,,,120.651322,24.147729
3036,6,50,,,,,120.707064,24.169619
3037,6,80,,,,,120.636602,24.184756
3038,6,30,,,,,120.652085,24.162177
3039,6,40,,,,,120.639967,24.185145
3040,6,40,,,,,120.579544,24.220758
3041,6,50,4,1,4,1,120.716234,24.239207
3042,6,50,3,1,4,4,120.634125,24.143539
3043,6,80,,,,,120.685403,24.075161
3044,6,60,,,,,120.70513,24.215681
3045,6,50,,,,,120.666674,24.140996
3046,6,50,,,,,120.642458,24.197314
3047,6,50,4,1,4,1,120.717793,24.309618
3048,6,50,13,1,4,4,120.727791,24.243862
3049,6,50,,,,,120.699056,24.110126
3050,6,50,,,,,120.700053,24.16467
3051,6,50,,,,,120.624115,24.194389
3052,6,50,13,1,4,4,120.700454,24.248913
3053,6,50,13,1,4,4,120.675003,24.133843
3054,6,50,4,1,4,2,120.72901,24.256935
3055,6,50,3,1,4,1,120.665677,24.140107
3056,6,50,13,1,4,4,120.645353,24.153642
3057,6,60,3,1,4,1,120.548126,24.278551
3058,6,50,4,1,4,1,120.657551,24.146717
3059,6,50,,,,,120.656082,24.152766
3060,6,70,,,,,120.550541,24.138517
3061,6,50,4,1,4,1,120.722543,24.176029
3062,6,50,,,,,120.687713,24.137065
3063,6,50,13,1,4,4,120.679298,24.165404
3064,6,50,,,,,120.686583,24.19517
3065,6,50,13,1,4,4,120.782713,24.288713
3066,6,50,13,1,4,4,120.729015,24.251344
3067,6,50,4,1,4,1,120.666377,24.159172
3068,6,60,13,1,4,4,120.633702,24.237843
3069,6,50,13,1,4,4,120.666774,24.113955
3070,6,50,,,,,120.692324,24.139922
3071,6,50,,,,,120.684064,24.11065
3072,6,50,3,1,4,4,120.720822,24.268282
3073,6,50,,,,,120.673246,24.176205
3074,6,50,,,,,120.576943,24.26895
3075,6,50,3,1,4,3,120.610698,24.19001
3076,6,90,13,1,4,4,120.530696,24.236617
3077,6,50,13,1,4,1,120.677649,24.1559
3078,6,50,,,,,120.710938,24.246696
3079,6,50,,,,,120.6941,24.170403
3080,6,50,4,1,4,1,120.714039,24.094149
3081,6,50,13,1,4,4,120.626646,24.34865
3082,6,50,13,1,4,4,120.634766,24.153509
3083,6,50,,,,,120.707547,24.18655
3084,6,50,,,,,120.666509,24.119054
3085,6,80,,,,,120.710725,24.141557
3086,6,,,,,,120.645885,24.225801
3087,6,50,13,1,4,4,120.68145,24.104577
3088,6,40,,,,,120.726058,24.135169
3089,6,50,,,,,120.656482,24.197797
3090,6,30,4,1,4,4,120.516921,24.197759
